path,label
dataset/train/motorcycle/1_BICYCLE_16-18-45-619.jpg,motorcycle
dataset/train/sedan/sedan-front (1850).jpg,sedan
dataset/train/hatchback/hatchback-back (530).jpg,hatchback
dataset/train/motorcycle/1_BICYCLE_15-15-40-225.jpg,motorcycle
dataset/train/sedan/sedan-back (1765).jpg,sedan
dataset/train/sedan/sedan-back (2253).jpg,sedan
dataset/train/sedan/sedan-front (400).jpg,sedan
dataset/train/sedan/sedan-back (2428).jpg,sedan
dataset/train/crossover/crossover-front (176).jpg,crossover
dataset/train/truck/truck-back (121).jpg,truck
dataset/train/hatchback/hatchback-back (408).jpg,hatchback
dataset/train/van/van-back (6).jpg,van
dataset/train/sedan/sedan-front (257).jpg,sedan
dataset/train/pickup-truck/pickup-back (159).jpg,pickup-truck
dataset/train/sedan/sedan-back (2088).jpg,sedan
dataset/train/sedan/sedan-back (170).jpg,sedan
dataset/train/sedan/sedan-back (2380).jpg,sedan
dataset/train/sedan/sedan-front (1134).jpg,sedan
dataset/train/sedan/sedan-back (2089).jpg,sedan
dataset/train/sedan/sedan-front (1828).jpg,sedan
dataset/train/pickup-truck/pickup-back (124).jpg,pickup-truck
dataset/train/sedan/sedan-front (1418).jpg,sedan
dataset/train/truck/truck-back (16).jpg,truck
dataset/train/crossover/crossover-front (247).jpg,crossover
dataset/train/crossover/crossover-back (88).jpg,crossover
dataset/train/pickup-truck/pickup-front (112).jpg,pickup-truck
dataset/train/crossover/crossover-front (392).jpg,crossover
dataset/train/truck/truck-back (123).jpg,truck
dataset/train/van/van-front (267).jpg,van
dataset/train/hatchback/hatchback-back (275).jpg,hatchback
dataset/train/sedan/sedan-back (2586).jpg,sedan
dataset/train/sedan/sedan-front (1910).jpg,sedan
dataset/train/sedan/sedan-back (2347).jpg,sedan
dataset/train/hatchback/hatchback-back (83).jpg,hatchback
dataset/train/sedan/sedan-back (1803).jpg,sedan
dataset/train/sedan/sedan-front (1601).jpg,sedan
dataset/train/truck/truck-front (122).jpg,truck
dataset/train/hatchback/hatchback-back (445).jpg,hatchback
dataset/train/crossover/crossover-back (143).jpg,crossover
dataset/train/sedan/sedan-front (375).jpg,sedan
dataset/train/sedan/sedan-front (1192).jpg,sedan
dataset/train/sedan/sedan-front (1574).jpg,sedan
dataset/train/sedan/sedan-front (510).jpg,sedan
dataset/train/hatchback/hatchback-front (114).jpg,hatchback
dataset/train/pickup-truck/pickup-front (214).jpg,pickup-truck
dataset/train/pickup-truck/pickup-back (76).jpg,pickup-truck
dataset/train/crossover/crossover-back (164).jpg,crossover
dataset/train/sedan/sedan-front (1890).jpg,sedan
dataset/train/pickup-truck/pickup-front (205).jpg,pickup-truck
dataset/train/crossover/crossover-back (351).jpg,crossover
dataset/train/van/van-front (219).jpg,van
dataset/train/sedan/sedan-back (2657).jpg,sedan
dataset/train/truck/truck-back (11).jpg,truck
dataset/train/sedan/sedan-back (805).jpg,sedan
dataset/train/bus/bus-back (2).jpg,bus
dataset/train/hatchback/hatchback-back (557).jpg,hatchback
dataset/train/sedan/sedan-back (169).jpg,sedan
dataset/train/sedan/sedan-front (414).jpg,sedan
dataset/train/crossover/crossover-back (273).jpg,crossover
dataset/train/crossover/crossover-back (90).jpg,crossover
dataset/train/sedan/sedan-back (2493).jpg,sedan
dataset/train/crossover/crossover-front (213).jpg,crossover
dataset/train/crossover/crossover-front (151).jpg,crossover
dataset/train/pickup-truck/pickup-back (12).jpg,pickup-truck
dataset/train/truck/truck-front (193).jpg,truck
dataset/train/truck/truck-front (187).jpg,truck
dataset/train/pickup-truck/pickup-back (99).jpg,pickup-truck
dataset/train/truck/truck-back (14).jpg,truck
dataset/train/hatchback/hatchback-back (470).jpg,hatchback
dataset/train/sedan/sedan-back (27).jpg,sedan
dataset/train/truck/truck-front (185).jpg,truck
dataset/train/truck/truck-front (136).jpg,truck
dataset/train/van/van-back (51).jpg,van
dataset/train/crossover/crossover-back (118).jpg,crossover
dataset/train/pickup-truck/pickup-back (262).jpg,pickup-truck
dataset/train/hatchback/hatchback-front (364).jpg,hatchback
dataset/train/sedan/sedan-back (1420).jpg,sedan
dataset/train/sedan/sedan-front (1518).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_12-49-31-087.jpg,motorcycle
dataset/train/sedan/sedan-front (30).jpg,sedan
dataset/train/sedan/sedan-front (1261).jpg,sedan
dataset/train/sedan/sedan-back (458).jpg,sedan
dataset/train/hatchback/hatchback-front (103).jpg,hatchback
dataset/train/sedan/sedan-front (1482).jpg,sedan
dataset/train/sedan/sedan-back (1925).jpg,sedan
dataset/train/sedan/sedan-back (2275).jpg,sedan
dataset/train/van/van-back (179).jpg,van
dataset/train/hatchback/hatchback-back (120).jpg,hatchback
dataset/train/van/van-back (81).jpg,van
dataset/train/hatchback/hatchback-back (539).jpg,hatchback
dataset/train/sedan/sedan-front (1471).jpg,sedan
dataset/train/sedan/sedan-back (228).jpg,sedan
dataset/train/sedan/sedan-front (314).jpg,sedan
dataset/train/sedan/sedan-front (1022).jpg,sedan
dataset/train/hatchback/hatchback-back (146).jpg,hatchback
dataset/train/truck/truck-back (55).jpg,truck
dataset/train/hatchback/hatchback-front (213).jpg,hatchback
dataset/train/sedan/sedan-front (1012).jpg,sedan
dataset/train/sedan/sedan-front (1795).jpg,sedan
dataset/train/crossover/crossover-front (329).jpg,crossover
dataset/train/crossover/crossover-front (16).jpg,crossover
dataset/train/sedan/sedan-back (155).jpg,sedan
dataset/train/truck/truck-front (159).jpg,truck
dataset/train/sedan/sedan-back (1413).jpg,sedan
dataset/train/hatchback/hatchback-front (28).jpg,hatchback
dataset/train/sedan/sedan-back (575).jpg,sedan
dataset/train/sedan/sedan-front (1540).jpg,sedan
dataset/train/hatchback/hatchback-back (157).jpg,hatchback
dataset/train/crossover/crossover-back (190).jpg,crossover
dataset/train/pickup-truck/pickup-front (17).jpg,pickup-truck
dataset/train/sedan/sedan-front (1707).jpg,sedan
dataset/train/sedan/sedan-front (305).jpg,sedan
dataset/train/van/van-back (2).jpg,van
dataset/train/sedan/sedan-back (1197).jpg,sedan
dataset/train/van/van-back (84).jpg,van
dataset/train/sedan/sedan-front (5).jpg,sedan
dataset/train/crossover/crossover-back (330).jpg,crossover
dataset/train/van/van-back (29).jpg,van
dataset/train/sedan/sedan-front (1048).jpg,sedan
dataset/train/van/van-back (60).jpg,van
dataset/train/pickup-truck/pickup-front (190).jpg,pickup-truck
dataset/train/sedan/sedan-front (1791).jpg,sedan
dataset/train/bus/bus-back (1).jpg,bus
dataset/train/crossover/crossover-back (366).jpg,crossover
dataset/train/van/van-front (25).jpg,van
dataset/train/hatchback/hatchback-front (207).jpg,hatchback
dataset/train/sedan/sedan-front (220).jpg,sedan
dataset/train/van/van-back (23).jpg,van
dataset/train/sedan/sedan-front (217).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_14-47-33-935.jpg,motorcycle
dataset/train/sedan/sedan-front (302).jpg,sedan
dataset/train/sedan/sedan-back (1133).jpg,sedan
dataset/train/truck/truck-back (3).jpg,truck
dataset/train/sedan/sedan-front (1374).jpg,sedan
dataset/train/sedan/sedan-front (352).jpg,sedan
dataset/train/hatchback/hatchback-front (222).jpg,hatchback
dataset/train/sedan/sedan-front (173).jpg,sedan
dataset/train/sedan/sedan-back (1847).jpg,sedan
dataset/train/sedan/sedan-back (2945).jpg,sedan
dataset/train/truck/truck-front (119).jpg,truck
dataset/train/crossover/crossover-front (161).jpg,crossover
dataset/train/pickup-truck/pickup-front (151).jpg,pickup-truck
dataset/train/sedan/sedan-back (1060).jpg,sedan
dataset/train/truck/truck-back (85).jpg,truck
dataset/train/sedan/sedan-back (1923).jpg,sedan
dataset/train/hatchback/hatchback-back (299).jpg,hatchback
dataset/train/crossover/crossover-front (185).jpg,crossover
dataset/train/pickup-truck/pickup-front (18).jpg,pickup-truck
dataset/train/pickup-truck/pickup-front (221).jpg,pickup-truck
dataset/train/sedan/sedan-back (2480).jpg,sedan
dataset/train/truck/truck-front (127).jpg,truck
dataset/train/crossover/crossover-front (353).jpg,crossover
dataset/train/van/van-front (230).jpg,van
dataset/train/sedan/sedan-front (1049).jpg,sedan
dataset/train/sedan/sedan-back (1886).jpg,sedan
dataset/train/hatchback/hatchback-front (177).jpg,hatchback
dataset/train/hatchback/hatchback-back (518).jpg,hatchback
dataset/train/truck/truck-front (184).jpg,truck
dataset/train/sedan/sedan-front (1167).jpg,sedan
dataset/train/pickup-truck/pickup-back (87).jpg,pickup-truck
dataset/train/sedan/sedan-back (2395).jpg,sedan
dataset/train/pickup-truck/pickup-front (231).jpg,pickup-truck
dataset/train/motorcycle/1_BICYCLE_14-02-28-869.jpg,motorcycle
dataset/train/sedan/sedan-front (193).jpg,sedan
dataset/train/pickup-truck/pickup-back (19).jpg,pickup-truck
dataset/train/bus/bus-front (51).jpg,bus
dataset/train/crossover/crossover-back (367).jpg,crossover
dataset/train/pickup-truck/pickup-front (140).jpg,pickup-truck
dataset/train/van/van-front (225).jpg,van
dataset/train/van/van-back (110).jpg,van
dataset/train/crossover/crossover-back (105).jpg,crossover
dataset/train/sedan/sedan-front (1177).jpg,sedan
dataset/train/sedan/sedan-front (1010).jpg,sedan
dataset/train/bus/bus-back (22).jpg,bus
dataset/train/sedan/sedan-back (1982).jpg,sedan
dataset/train/hatchback/hatchback-back (1).jpg,hatchback
dataset/train/truck/truck-front (28).jpg,truck
dataset/train/sedan/sedan-front (1926).jpg,sedan
dataset/train/crossover/crossover-front (162).jpg,crossover
dataset/train/sedan/sedan-front (1915).jpg,sedan
dataset/train/crossover/crossover-front (364).jpg,crossover
dataset/train/sedan/sedan-front (1265).jpg,sedan
dataset/train/hatchback/hatchback-front (234).jpg,hatchback
dataset/train/sedan/sedan-back (627).jpg,sedan
dataset/train/crossover/crossover-front (20).jpg,crossover
dataset/train/van/van-back (133).jpg,van
dataset/train/sedan/sedan-front (1842).jpg,sedan
dataset/train/sedan/sedan-front (1841).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_12-17-17-228.jpg,motorcycle
dataset/train/sedan/sedan-back (2357).jpg,sedan
dataset/train/crossover/crossover-front (110).jpg,crossover
dataset/train/sedan/sedan-back (1672).jpg,sedan
dataset/train/van/van-front (200).jpg,van
dataset/train/truck/truck-front (163).jpg,truck
dataset/train/van/van-back (12).jpg,van
dataset/train/pickup-truck/pickup-back (176).jpg,pickup-truck
dataset/train/hatchback/hatchback-front (102).jpg,hatchback
dataset/train/sedan/sedan-back (2175).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_15-45-21-881.jpg,motorcycle
dataset/train/sedan/sedan-back (1756).jpg,sedan
dataset/train/sedan/sedan-front (412).jpg,sedan
dataset/train/hatchback/hatchback-front (197).jpg,hatchback
dataset/train/crossover/crossover-back (319).jpg,crossover
dataset/train/sedan/sedan-back (1595).jpg,sedan
dataset/train/hatchback/hatchback-back (487).jpg,hatchback
dataset/train/sedan/sedan-front (1573).jpg,sedan
dataset/train/truck/truck-back (90).jpg,truck
dataset/train/sedan/sedan-back (2492).jpg,sedan
dataset/train/pickup-truck/pickup-back (256).jpg,pickup-truck
dataset/train/sedan/sedan-front (1202).jpg,sedan
dataset/train/hatchback/hatchback-back (182).jpg,hatchback
dataset/train/motorcycle/1_BICYCLE_15-50-27-708.jpg,motorcycle
dataset/train/sedan/sedan-front (295).jpg,sedan
dataset/train/sedan/sedan-front (1756).jpg,sedan
dataset/train/crossover/crossover-back (260).jpg,crossover
dataset/train/sedan/sedan-back (2730).jpg,sedan
dataset/train/sedan/sedan-back (2597).jpg,sedan
dataset/train/hatchback/hatchback-front (273).jpg,hatchback
dataset/train/hatchback/hatchback-back (562).jpg,hatchback
dataset/train/hatchback/hatchback-front (237).jpg,hatchback
dataset/train/sedan/sedan-front (1610).jpg,sedan
dataset/train/sedan/sedan-back (2105).jpg,sedan
dataset/train/sedan/sedan-front (1493).jpg,sedan
dataset/train/sedan/sedan-front (1711).jpg,sedan
dataset/train/sedan/sedan-front (1214).jpg,sedan
dataset/train/sedan/sedan-back (1245).jpg,sedan
dataset/train/sedan/sedan-back (2128).jpg,sedan
dataset/train/bus/bus-front (38).jpg,bus
dataset/train/sedan/sedan-back (2383).jpg,sedan
dataset/train/sedan/sedan-back (2007).jpg,sedan
dataset/train/hatchback/hatchback-front (295).jpg,hatchback
dataset/train/sedan/sedan-back (2045).jpg,sedan
dataset/train/hatchback/hatchback-back (533).jpg,hatchback
dataset/train/pickup-truck/pickup-back (51).jpg,pickup-truck
dataset/train/van/van-back (72).jpg,van
dataset/train/sedan/sedan-front (1287).jpg,sedan
dataset/train/sedan/sedan-front (1827).jpg,sedan
dataset/train/sedan/sedan-front (1627).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_11-20-42-898.jpg,motorcycle
dataset/train/van/van-back (97).jpg,van
dataset/train/sedan/sedan-front (483).jpg,sedan
dataset/train/truck/truck-front (155).jpg,truck
dataset/train/hatchback/hatchback-back (495).jpg,hatchback
dataset/train/sedan/sedan-front (1239).jpg,sedan
dataset/train/pickup-truck/pickup-back (46).jpg,pickup-truck
dataset/train/sedan/sedan-back (1909).jpg,sedan
dataset/train/pickup-truck/pickup-front (10).jpg,pickup-truck
dataset/train/sedan/sedan-front (1105).jpg,sedan
dataset/train/hatchback/hatchback-front (231).jpg,hatchback
dataset/train/van/van-back (10).jpg,van
dataset/train/sedan/sedan-front (207).jpg,sedan
dataset/train/hatchback/hatchback-back (420).jpg,hatchback
dataset/train/crossover/crossover-back (116).jpg,crossover
dataset/train/sedan/sedan-back (2311).jpg,sedan
dataset/train/crossover/crossover-front (116).jpg,crossover
dataset/train/motorcycle/1_BICYCLE_11-06-51-923.jpg,motorcycle
dataset/train/crossover/crossover-front (343).jpg,crossover
dataset/train/crossover/crossover-front (296).jpg,crossover
dataset/train/sedan/sedan-front (259).jpg,sedan
dataset/train/sedan/sedan-front (457).jpg,sedan
dataset/train/sedan/sedan-back (1887).jpg,sedan
dataset/train/truck/truck-front (140).jpg,truck
dataset/train/crossover/crossover-front (344).jpg,crossover
dataset/train/crossover/crossover-back (69).jpg,crossover
dataset/train/crossover/crossover-front (3).jpg,crossover
dataset/train/hatchback/hatchback-back (467).jpg,hatchback
dataset/train/truck/truck-back (49).jpg,truck
dataset/train/truck/truck-back (75).jpg,truck
dataset/train/sedan/sedan-back (3).jpg,sedan
dataset/train/crossover/crossover-back (246).jpg,crossover
dataset/train/bus/bus-front (63).jpg,bus
dataset/train/hatchback/hatchback-back (218).jpg,hatchback
dataset/train/sedan/sedan-front (1648).jpg,sedan
dataset/train/sedan/sedan-front (16).jpg,sedan
dataset/train/sedan/sedan-back (686).jpg,sedan
dataset/train/sedan/sedan-front (1514).jpg,sedan
dataset/train/sedan/sedan-back (1848).jpg,sedan
dataset/train/sedan/sedan-back (2172).jpg,sedan
dataset/train/sedan/sedan-front (1276).jpg,sedan
dataset/train/van/van-back (109).jpg,van
dataset/train/van/van-back (18).jpg,van
dataset/train/hatchback/hatchback-back (371).jpg,hatchback
dataset/train/truck/truck-front (103).jpg,truck
dataset/train/hatchback/hatchback-back (516).jpg,hatchback
dataset/train/sedan/sedan-back (2248).jpg,sedan
dataset/train/crossover/crossover-back (117).jpg,crossover
dataset/train/sedan/sedan-front (1109).jpg,sedan
dataset/train/crossover/crossover-front (339).jpg,crossover
dataset/train/sedan/sedan-front (174).jpg,sedan
dataset/train/sedan/sedan-back (2433).jpg,sedan
dataset/train/sedan/sedan-front (1314).jpg,sedan
dataset/train/truck/truck-front (132).jpg,truck
dataset/train/crossover/crossover-back (274).jpg,crossover
dataset/train/hatchback/hatchback-back (4).jpg,hatchback
dataset/train/truck/truck-back (103).jpg,truck
dataset/train/van/van-back (201).jpg,van
dataset/train/crossover/crossover-back (131).jpg,crossover
dataset/train/sedan/sedan-front (1478).jpg,sedan
dataset/train/sedan/sedan-back (96).jpg,sedan
dataset/train/crossover/crossover-back (247).jpg,crossover
dataset/train/pickup-truck/pickup-front (223).jpg,pickup-truck
dataset/train/pickup-truck/pickup-front (183).jpg,pickup-truck
dataset/train/crossover/crossover-back (318).jpg,crossover
dataset/train/sedan/sedan-front (1179).jpg,sedan
dataset/train/sedan/sedan-front (338).jpg,sedan
dataset/train/sedan/sedan-back (2129).jpg,sedan
dataset/train/truck/truck-front (44).jpg,truck
dataset/train/hatchback/hatchback-front (18).jpg,hatchback
dataset/train/pickup-truck/pickup-back (143).jpg,pickup-truck
dataset/train/sedan/sedan-back (576).jpg,sedan
dataset/train/sedan/sedan-front (1578).jpg,sedan
dataset/train/sedan/sedan-front (1754).jpg,sedan
dataset/train/crossover/crossover-back (348).jpg,crossover
dataset/train/sedan/sedan-front (481).jpg,sedan
dataset/train/pickup-truck/pickup-front (177).jpg,pickup-truck
dataset/train/sedan/sedan-back (1802).jpg,sedan
dataset/train/hatchback/hatchback-front (111).jpg,hatchback
dataset/train/hatchback/hatchback-front (243).jpg,hatchback
dataset/train/pickup-truck/pickup-front (163).jpg,pickup-truck
dataset/train/crossover/crossover-back (175).jpg,crossover
dataset/train/crossover/crossover-back (178).jpg,crossover
dataset/train/bus/bus-front (15).jpg,bus
dataset/train/hatchback/hatchback-back (228).jpg,hatchback
dataset/train/crossover/crossover-back (297).jpg,crossover
dataset/train/van/van-front (175).jpg,van
dataset/train/hatchback/hatchback-front (149).jpg,hatchback
dataset/train/sedan/sedan-front (1051).jpg,sedan
dataset/train/crossover/crossover-front (183).jpg,crossover
dataset/train/van/van-front (111).jpg,van
dataset/train/van/van-front (192).jpg,van
dataset/train/pickup-truck/pickup-back (21).jpg,pickup-truck
dataset/train/crossover/crossover-front (197).jpg,crossover
dataset/train/truck/truck-front (5).jpg,truck
dataset/train/sedan/sedan-back (2440).jpg,sedan
dataset/train/sedan/sedan-front (40).jpg,sedan
dataset/train/sedan/sedan-back (1157).jpg,sedan
dataset/train/sedan/sedan-front (433).jpg,sedan
dataset/train/sedan/sedan-back (2394).jpg,sedan
dataset/train/pickup-truck/pickup-back (177).jpg,pickup-truck
dataset/train/van/van-back (75).jpg,van
dataset/train/pickup-truck/pickup-back (276).jpg,pickup-truck
dataset/train/crossover/crossover-back (324).jpg,crossover
dataset/train/sedan/sedan-front (1886).jpg,sedan
dataset/train/sedan/sedan-back (347).jpg,sedan
dataset/train/sedan/sedan-front (1096).jpg,sedan
dataset/train/sedan/sedan-back (1084).jpg,sedan
dataset/train/sedan/sedan-front (1466).jpg,sedan
dataset/train/van/van-front (132).jpg,van
dataset/train/sedan/sedan-front (233).jpg,sedan
dataset/train/sedan/sedan-front (198).jpg,sedan
dataset/train/hatchback/hatchback-front (259).jpg,hatchback
dataset/train/van/van-front (228).jpg,van
dataset/train/van/van-front (159).jpg,van
dataset/train/sedan/sedan-front (1037).jpg,sedan
dataset/train/van/van-back (122).jpg,van
dataset/train/sedan/sedan-back (2384).jpg,sedan
dataset/train/truck/truck-front (116).jpg,truck
dataset/train/hatchback/hatchback-back (9).jpg,hatchback
dataset/train/van/van-front (278).jpg,van
dataset/train/sedan/sedan-back (2052).jpg,sedan
dataset/train/pickup-truck/pickup-back (220).jpg,pickup-truck
dataset/train/hatchback/hatchback-front (283).jpg,hatchback
dataset/train/sedan/sedan-front (1831).jpg,sedan
dataset/train/sedan/sedan-back (1421).jpg,sedan
dataset/train/sedan/sedan-back (2453).jpg,sedan
dataset/train/sedan/sedan-back (2348).jpg,sedan
dataset/train/truck/truck-back (41).jpg,truck
dataset/train/motorcycle/1_BICYCLE_12-54-06-576.jpg,motorcycle
dataset/train/truck/truck-back (10).jpg,truck
dataset/train/van/van-front (208).jpg,van
dataset/train/sedan/sedan-back (1492).jpg,sedan
dataset/train/crossover/crossover-back (320).jpg,crossover
dataset/train/sedan/sedan-front (1538).jpg,sedan
dataset/train/van/van-back (20).jpg,van
dataset/train/sedan/sedan-front (343).jpg,sedan
dataset/train/sedan/sedan-front (1864).jpg,sedan
dataset/train/pickup-truck/pickup-back (7).jpg,pickup-truck
dataset/train/hatchback/hatchback-front (293).jpg,hatchback
dataset/train/sedan/sedan-front (341).jpg,sedan
dataset/train/pickup-truck/pickup-front (230).jpg,pickup-truck
dataset/train/sedan/sedan-front (1755).jpg,sedan
dataset/train/van/van-front (274).jpg,van
dataset/train/sedan/sedan-back (1763).jpg,sedan
dataset/train/sedan/sedan-front (365).jpg,sedan
dataset/train/sedan/sedan-front (1325).jpg,sedan
dataset/train/crossover/crossover-front (195).jpg,crossover
dataset/train/van/van-front (265).jpg,van
dataset/train/van/van-front (270).jpg,van
dataset/train/pickup-truck/pickup-front (162).jpg,pickup-truck
dataset/train/sedan/sedan-front (1255).jpg,sedan
dataset/train/sedan/sedan-back (1823).jpg,sedan
dataset/train/sedan/sedan-back (2233).jpg,sedan
dataset/train/crossover/crossover-back (321).jpg,crossover
dataset/train/truck/truck-back (37).jpg,truck
dataset/train/sedan/sedan-front (1027).jpg,sedan
dataset/train/van/van-front (189).jpg,van
dataset/train/van/van-back (82).jpg,van
dataset/train/van/van-front (155).jpg,van
dataset/train/crossover/crossover-back (138).jpg,crossover
dataset/train/crossover/crossover-back (140).jpg,crossover
dataset/train/sedan/sedan-front (258).jpg,sedan
dataset/train/sedan/sedan-front (1507).jpg,sedan
dataset/train/sedan/sedan-front (1453).jpg,sedan
dataset/train/truck/truck-front (162).jpg,truck
dataset/train/crossover/crossover-back (234).jpg,crossover
dataset/train/sedan/sedan-front (1145).jpg,sedan
dataset/train/sedan/sedan-back (554).jpg,sedan
dataset/train/pickup-truck/pickup-back (263).jpg,pickup-truck
dataset/train/sedan/sedan-front (1144).jpg,sedan
dataset/train/sedan/sedan-front (1600).jpg,sedan
dataset/train/sedan/sedan-front (4).jpg,sedan
dataset/train/hatchback/hatchback-back (167).jpg,hatchback
dataset/train/sedan/sedan-back (974).jpg,sedan
dataset/train/hatchback/hatchback-front (185).jpg,hatchback
dataset/train/van/van-back (85).jpg,van
dataset/train/sedan/sedan-front (1575).jpg,sedan
dataset/train/truck/truck-front (100).jpg,truck
dataset/train/sedan/sedan-front (1225).jpg,sedan
dataset/train/sedan/sedan-front (136).jpg,sedan
dataset/train/sedan/sedan-front (115).jpg,sedan
dataset/train/sedan/sedan-front (1252).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_15-48-56-282.jpg,motorcycle
dataset/train/sedan/sedan-back (2468).jpg,sedan
dataset/train/sedan/sedan-front (461).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_12-13-26-070.jpg,motorcycle
dataset/train/van/van-front (180).jpg,van
dataset/train/sedan/sedan-back (1077).jpg,sedan
dataset/train/crossover/crossover-back (62).jpg,crossover
dataset/train/pickup-truck/pickup-back (135).jpg,pickup-truck
dataset/train/van/van-front (196).jpg,van
dataset/train/van/van-front (134).jpg,van
dataset/train/sedan/sedan-back (1660).jpg,sedan
dataset/train/sedan/sedan-back (26).jpg,sedan
dataset/train/hatchback/hatchback-back (471).jpg,hatchback
dataset/train/pickup-truck/pickup-back (243).jpg,pickup-truck
dataset/train/crossover/crossover-front (354).jpg,crossover
dataset/train/van/van-front (179).jpg,van
dataset/train/pickup-truck/pickup-front (259).jpg,pickup-truck
dataset/train/crossover/crossover-front (219).jpg,crossover
dataset/train/sedan/sedan-front (1807).jpg,sedan
dataset/train/motorcycle/1_BICYCLE_16-27-46-394.jpg,motorcycle
dataset/train/truck/truck-front (131).jpg,truck
dataset/train/sedan/sedan-back (1946).jpg,sedan
dataset/train/sedan/sedan-front (123).jpg,sedan
dataset/train/sedan/sedan-back (2091).jpg,sedan
dataset/train/truck/truck-front (10).jpg,truck
dataset/train/crossover/crossover-back (150).jpg,crossover
dataset/train/sedan/sedan-front (185).jpg,sedan
dataset/train/crossover/crossover-front (198).jpg,crossover
dataset/train/crossover/crossover-front (342).jpg,crossover
dataset/train/crossover/crossover-front (100).jpg,crossover
dataset/train/sedan/sedan-back (1985).jpg,sedan
dataset/train/bus/bus-front (35).jpg,bus
dataset/train/sedan/sedan-front (1228).jpg,sedan
dataset/train/sedan/sedan-back (2432).jpg,sedan
dataset/train/sedan/sedan-back (2075).jpg,sedan
dataset/train/hatchback/hatchback-front (221).jpg,hatchback
dataset/train/pickup-truck/pickup-back (130).jpg,pickup-truck
dataset/train/sedan/sedan-front (1156).jpg,sedan
dataset/train/sedan/sedan-back (2152).jpg,sedan
dataset/train/van/van-front (147).jpg,van
dataset/train/truck/truck-front (111).jpg,truck
dataset/train/sedan/sedan-front (1613).jpg,sedan
dataset/train/sedan/sedan-front (1921).jpg,sedan
dataset/train/sedan/sedan-back (2335).jpg,sedan
dataset/train/sedan/sedan-front (1050).jpg,sedan
dataset/train/hatchback/hatchback-front (196).jpg,hatchback
dataset/train/hatchback/hatchback-back (11).jpg,hatchback
dataset/train/sedan/sedan-front (1013).jpg,sedan
dataset/train/bus/bus-back (19).jpg,bus
dataset/train/hatchback/hatchback-back (432).jpg,hatchback
dataset/train/pickup-truck/pickup-front (137).jpg,pickup-truck
dataset/train/van/van-back (27).jpg,van
dataset/train/hatchback/hatchback-front (150).jpg,hatchback
dataset/train/truck/truck-back (2).jpg,truck
dataset/train/sedan/sedan-front (1241).jpg,sedan
dataset/train/sedan/sedan-back (2188).jpg,sedan
dataset/train/sedan/sedan-front (1744).jpg,sedan
dataset/train/sedan/sedan-front (1253).jpg,sedan
dataset/train/hatchback/hatchback-front (285).jpg,hatchback
dataset/train/sedan/sedan-back (2500).jpg,sedan
dataset/train/truck/truck-back (53).jpg,truck
dataset/train/sedan/sedan-front (1542).jpg,sedan
dataset/train/van/van-front (109).jpg,van
dataset/train/hatchback/hatchback-back (411).jpg,hatchback
dataset/train/hatchback/hatchback-back (488).jpg,hatchback
dataset/train/hatchback/hatchback-front (16).jpg,hatchback
dataset/train/sedan/sedan-back (2262).jpg,sedan
dataset/train/hatchback/hatchback-back (544).jpg,hatchback
dataset/train/sedan/sedan-back (1517).jpg,sedan
dataset/train/van/van-back (61).jpg,van
dataset/train/sedan/sedan-front (51).jpg,sedan
dataset/train/pickup-truck/pickup-back (32).jpg,pickup-truck
dataset/train/sedan/sedan-front (1765).jpg,sedan
dataset/train/pickup-truck/pickup-back (212).jpg,pickup-truck
dataset/train/van/van-front (244).jpg,van
dataset/train/sedan/sedan-back (2284).jpg,sedan
dataset/train/sedan/sedan-front (1059).jpg,sedan
dataset/train/hatchback/hatchback-front (138).jpg,hatchback
dataset/train/sedan/sedan-front (318).jpg,sedan
dataset/train/sedan/sedan-front (134).jpg,sedan
dataset/train/truck/truck-back (64).jpg,truck
dataset/train/sedan/sedan-back (2332).jpg,sedan
dataset/train/hatchback/hatchback-front (171).jpg,hatchback
dataset/train/van/van-front (125).jpg,van
dataset/train/motorcycle/1_BICYCLE_15-29-39-933.jpg,motorcycle
dataset/train/van/van-back (46).jpg,van
dataset/train/pickup-truck/pickup-front (21).jpg,pickup-truck
dataset/train/motorcycle/1_BICYCLE_16-54-29-152.jpg,motorcycle
dataset/train/hatchback/hatchback-back (155).jpg,hatchback
dataset/train/truck/truck-front (171).jpg,truck
dataset/train/sedan/sedan-front (1045).jpg,sedan
dataset/train/sedan/sedan-front (205).jpg,sedan
dataset/train/sedan/sedan-front (1903).jpg,sedan
dataset/train/pickup-truck/pickup-back (196).jpg,pickup-truck
dataset/train/pickup-truck/pickup-back (57).jpg,pickup-truck
dataset/train/crossover/crossover-back (210).jpg,crossover
dataset/train/crossover/crossover-back (199).jpg,crossover
dataset/train/pickup-truck/pickup-back (128).jpg,pickup-truck
dataset/train/hatchback/hatchback-front (3).jpg,hatchback
dataset/train/pickup-truck/pickup-front (213).jpg,pickup-truck
dataset/train/sedan/sedan-front (447).jpg,sedan
dataset/train/crossover/crossover-front (258).jpg,crossover
